_id,RECOMMENDATION,Short Recommendation,Action,Short Action,Formal Stakeholder,Category,Labels,norm,topic,source,Insert Datetime,Stakeholder
685d9f5557f9330c86277fb3,Knowledge Transfer,Knowledge Transfer,"To ensure food clients have the essential capabilities and capacity in place to support ambitious international growth strategies Enterprise Ireland will continue to develop customised management programmes around key themes of Leadership and Management Development, Operational and Manufacturing development capacity, International Sales and Marketing, Innovation and Entrepreneur Development, to inspire ambitious business leaders and equip them with the tools and techniques to grow their businesses. These programmes include Leadership for Growth, Innovation for Growth, Platform for Growth, Business Processing Offer, Foodworks and Competitiveness Improvement Programme.",Develop customised management training,Enterprise Ireland,"Department of Business, Employment and Retail","Department of Business, Employment and Retail 003","departmentofbusiness,employmentandretail003",live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277fb4,Knowledge Transfer,Knowledge Transfer,Enterprise Ireland to develop a portfolio of business-focused executive development programmes in partnership with the third level sector which include a focus on building specialist business and leadership capability at middle_x0002_management level in order to support the development and retention of future leaders within the agri-food sector.,Build executive business development programmes,Enterprise Ireland,"Department of Business, Employment and Retail","Department of Business, Employment and Retail 003","departmentofbusiness,employmentandretail003",live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277fb5,Knowledge Transfer,Knowledge Transfer,Enterprise Ireland to develop Leadership for Growth (L4G) Alumni Master Classes that are tailored to address the need of clients.,Develop L4G alumni masterclasses,Enterprise Ireland,"Department of Business, Employment and Retail","Department of Business, Employment and Retail 003","departmentofbusiness,employmentandretail003",live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277fb6,Knowledge Transfer,Knowledge Transfer,Enterprise Ireland will promote and develop Gradhubâ€™s Graduate Business Growth Initiative (Graduate Placement) to assist indigenous food and drink SMEs to scale and grow their businesses through the introduction of graduate talent.,Expand graduate SME placement scheme,Enterprise Ireland,"Department of Business, Employment and Retail","Department of Business, Employment and Retail 003","departmentofbusiness,employmentandretail003",live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277fb7,Knowledge Transfer,Knowledge Transfer,Enterprise Ireland will promote and develop Gradhubâ€™s Graduate Business Growth Initiative (Graduate Placement) to assist indigenous food and drink SMEs to scale and grow their businesses through the introduction of graduate talent.,Expand graduate SME placement scheme,Irish Farmers' Association,Trade Association,Trade Association 013,tradeassociation013,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277fb8,Knowledge Transfer,Knowledge Transfer,Enterprise Ireland will promote and develop Gradhubâ€™s Graduate Business Growth Initiative (Graduate Placement) to assist indigenous food and drink SMEs to scale and grow their businesses through the introduction of graduate talent.,Expand graduate SME placement scheme,Small and Medium Enterprises,Sales and Retail,Sales and Retail 012,salesandretail012,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277fb9,Knowledge Transfer,Knowledge Transfer,"To increase innovation capability and absorption capacity across the sector Enterprise Ireland, in association with the relevant research institutions will design and develop a Food Innovation Fellowship programme to increase and embed technical capability within food companies.",Launch Food Innovation Fellowship programme,Enterprise Ireland,"Department of Business, Employment and Retail","Department of Business, Employment and Retail 003","departmentofbusiness,employmentandretail003",live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277fba,Knowledge Transfer,Knowledge Transfer,"Enterprise Irelandâ€™s Innovation 4 Growth programme will support companies to implement innovation practices, processes and culture with a focus on market led innovation.",Implement Innovation 4 Growth programme,Enterprise Ireland,"Department of Business, Employment and Retail","Department of Business, Employment and Retail 003","departmentofbusiness,employmentandretail003",live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277fbb,Knowledge Transfer,Knowledge Transfer,Teagasc will develop an industry-based Walsh Fellowship Postgraduate scheme to enhance the scientific absorption capacity of the food SME sector,Create Walsh Postgraduate Fellowship scheme,Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,semistateagency012,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277fbc,Knowledge Transfer,Knowledge Transfer,Teagasc will develop an industry-based Walsh Fellowship Postgraduate scheme to enhance the scientific absorption capacity of the food SME sector,Create Walsh Postgraduate Fellowship scheme,Small and Medium Enterprises,Sales and Retail,Sales and Retail 012,salesandretail012,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277fbd,Knowledge Transfer,Knowledge Transfer,"Explore formal opportunities to transfer learnings from food and drink production to new sector entrants via mentoring, training and skills transfer by Industry, Skillnets, universities, schools and Agri Aware.",Transfer industry learnings to entrants,Agri Aware,NGO,NGO 001,ngo001,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277fbe,Knowledge Transfer,Knowledge Transfer,"Enterprise Ireland and Bord Iascaigh Mhara (BIM) to continue to develop a series of tailored executive development programmes in the Seafood sector to prioritise leadership and management development, technical development (including safety and green manufacturing), and sales and marketing.",Develop executive programmes for seafood,Enterprise Ireland,"Department of Business, Employment and Retail","Department of Business, Employment and Retail 003","departmentofbusiness,employmentandretail003",live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277fbf,Knowledge Transfer,Knowledge Transfer,"Enterprise Ireland and Bord Iascaigh Mhara (BIM) to continue to develop a series of tailored executive development programmes in the Seafood sector to prioritise leadership and management development, technical development (including safety and green manufacturing), and sales and marketing.",Develop executive programmes for seafood,Bord Iascaigh Mhara,Semi-state agency,Semi-state agency 002,semistateagency002,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277fc0,Knowledge Transfer,Knowledge Transfer,Enterprise Ireland and Bord Bia to collaborate with industry on the development of a pilot support programme for agri-food companies to support overseas business development initiatives.,Develop executive programmes for seafood,Enterprise Ireland,"Department of Business, Employment and Retail","Department of Business, Employment and Retail 003","departmentofbusiness,employmentandretail003",live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277fc1,Knowledge Transfer,Knowledge Transfer,"DAFM, Teagasc and the Health and Safety Authority to continue to support educational initiatives supporting behavioural change at farm level in respect of safety in particular as part of knowledge transfer groups and level 6 (green cert) education.",Support farm safety educational initiatives,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277fc2,Knowledge Transfer,Knowledge Transfer,"DAFM, Teagasc and the Health and Safety Authority to continue to support educational initiatives supporting behavioural change at farm level in respect of safety in particular as part of knowledge transfer groups and level 6 (green cert) education.",Support farm safety educational initiatives,Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,semistateagency012,live,Food Wise,2025-06-26T20:28:21.577Z,
