_id,MISSION,MISSION STATEMENT,GOAL,GOAL STATEMENT,ACTION,ACTION STATEMENT,PROGRAMME,REPORT SUMMARY,Stakeholder,Category,Labels,norm,topic,source,Insert Datetime
685d9f3957f9330c86277dc8,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 6,"Embed the Agri-Food Sector in the Circular, Regenerative Bioeconomy",MISSION 1 GOAL 6 ACTION 6,"In line with the commitment in  the Waste Action Plan, work with  stakeholders to develop a National  Food Waste Prevention Roadmap that  sets out a series of actions to deliver  the reductions necessary to halve our  per capita food waste by 2030, meet  any other related targets, and promote  our transition to a circular economy.",National Food Waste Prevention Roadmap (2023 – 2025),Restaurants are involved in the programme as a key sector contributing to food waste prevention efforts.,Restaurants,Sales and Retail,Sales and Retail 009,salesandretail009,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277dc9,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 6,"Embed the Agri-Food Sector in the Circular, Regenerative Bioeconomy",MISSION 1 GOAL 6 ACTION 6,"In line with the commitment in  the Waste Action Plan, work with  stakeholders to develop a National  Food Waste Prevention Roadmap that  sets out a series of actions to deliver  the reductions necessary to halve our  per capita food waste by 2030, meet  any other related targets, and promote  our transition to a circular economy.",National Food Waste Prevention Roadmap (2023 – 2025),Actively involved in food waste prevention efforts as part of the food supply chain.,Food Service Providers,Sales and Retail,Sales and Retail 005,salesandretail005,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277dca,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 6,"Embed the Agri-Food Sector in the Circular, Regenerative Bioeconomy",MISSION 1 GOAL 6 ACTION 6,"In line with the commitment in  the Waste Action Plan, work with  stakeholders to develop a National  Food Waste Prevention Roadmap that  sets out a series of actions to deliver  the reductions necessary to halve our  per capita food waste by 2030, meet  any other related targets, and promote  our transition to a circular economy.",National Food Waste Prevention Roadmap (2023 – 2025),Actively involved in food waste prevention efforts as part of the food supply chain.,Primary Producers,Producers,Producers 032,producers032,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277dcb,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 6,"Embed the Agri-Food Sector in the Circular, Regenerative Bioeconomy",MISSION 1 GOAL 6 ACTION 6,"In line with the commitment in  the Waste Action Plan, work with  stakeholders to develop a National  Food Waste Prevention Roadmap that  sets out a series of actions to deliver  the reductions necessary to halve our  per capita food waste by 2030, meet  any other related targets, and promote  our transition to a circular economy.",National Food Waste Prevention Roadmap (2023 – 2025),Actively involved in food waste prevention efforts as part of the food supply chain.,Retail and Other Distribution of Food,Sales and Retail,Sales and Retail 010,salesandretail010,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277dcc,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 6,"Embed the Agri-Food Sector in the Circular, Regenerative Bioeconomy",MISSION 1 GOAL 6 ACTION 6,"In line with the commitment in  the Waste Action Plan, work with  stakeholders to develop a National  Food Waste Prevention Roadmap that  sets out a series of actions to deliver  the reductions necessary to halve our  per capita food waste by 2030, meet  any other related targets, and promote  our transition to a circular economy.",National Food Waste Prevention Roadmap (2023 – 2025),Actively involved in setting commitments and actions for food waste reduction in line with the SDGs.,United Nations Sustainable Development Goals,International organisation,International organisation 021,internationalorganisation021,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277dcd,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 6,"Embed the Agri-Food Sector in the Circular, Regenerative Bioeconomy",MISSION 1 GOAL 6 ACTION 6,"In line with the commitment in  the Waste Action Plan, work with  stakeholders to develop a National  Food Waste Prevention Roadmap that  sets out a series of actions to deliver  the reductions necessary to halve our  per capita food waste by 2030, meet  any other related targets, and promote  our transition to a circular economy.",National Food Waste Prevention Roadmap (2023 – 2025),No relevant context found.,Customer Retail and Foodservice Members,Sales and Retail,Sales and Retail 003,salesandretail003,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277dce,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 6,"Embed the Agri-Food Sector in the Circular, Regenerative Bioeconomy",MISSION 1 GOAL 6 ACTION 6,"In line with the commitment in  the Waste Action Plan, work with  stakeholders to develop a National  Food Waste Prevention Roadmap that  sets out a series of actions to deliver  the reductions necessary to halve our  per capita food waste by 2030, meet  any other related targets, and promote  our transition to a circular economy.",National Food Waste Prevention Roadmap (2023 – 2025),Actively involved in implementing the National Food Waste Prevention Roadmap (2023-2025).,Environmental Protection Agency,State Agencies ,State Agencies  001,stateagencies001,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277dcf,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 6,"Embed the Agri-Food Sector in the Circular, Regenerative Bioeconomy",MISSION 1 GOAL 6 ACTION 6,"In line with the commitment in  the Waste Action Plan, work with  stakeholders to develop a National  Food Waste Prevention Roadmap that  sets out a series of actions to deliver  the reductions necessary to halve our  per capita food waste by 2030, meet  any other related targets, and promote  our transition to a circular economy.",National Food Waste Prevention Roadmap (2023 – 2025),Households are actively involved in the programme through their contribution to food waste generation and prevention efforts.,Households,Civil Society,Civil Society 007,civilsociety007,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277dd0,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 6,"Embed the Agri-Food Sector in the Circular, Regenerative Bioeconomy",MISSION 1 GOAL 6 ACTION 6,"In line with the commitment in  the Waste Action Plan, work with  stakeholders to develop a National  Food Waste Prevention Roadmap that  sets out a series of actions to deliver  the reductions necessary to halve our  per capita food waste by 2030, meet  any other related targets, and promote  our transition to a circular economy.",National Food Waste Prevention Roadmap (2023 – 2025),Actively involved in food waste reduction efforts as part of the National Food Waste Prevention Roadmap.,Processing and Manufacturing Sector,Processors,Processors 010,processors010,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277dd1,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 6,"Embed the Agri-Food Sector in the Circular, Regenerative Bioeconomy",MISSION 1 GOAL 6 ACTION 6,"In line with the commitment in  the Waste Action Plan, work with  stakeholders to develop a National  Food Waste Prevention Roadmap that  sets out a series of actions to deliver  the reductions necessary to halve our  per capita food waste by 2030, meet  any other related targets, and promote  our transition to a circular economy.",National Food Waste Prevention Roadmap (2023 – 2025),Actively involved in food waste prevention efforts as part of the food supply chain.,Restaurants,Sales and Retail,Sales and Retail 009,salesandretail009,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277dd2,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 6,"Embed the Agri-Food Sector in the Circular, Regenerative Bioeconomy",MISSION 1 GOAL 6 ACTION 6,"In line with the commitment in  the Waste Action Plan, work with  stakeholders to develop a National  Food Waste Prevention Roadmap that  sets out a series of actions to deliver  the reductions necessary to halve our  per capita food waste by 2030, meet  any other related targets, and promote  our transition to a circular economy.",National Food Waste Prevention Roadmap (2023 – 2025),Actively involved in food waste prevention efforts as part of the food supply chain.,Food Service Providers,Sales and Retail,Sales and Retail 005,salesandretail005,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277dd3,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 6,"Embed the Agri-Food Sector in the Circular, Regenerative Bioeconomy",MISSION 1 GOAL 6 ACTION 6,"In line with the commitment in  the Waste Action Plan, work with  stakeholders to develop a National  Food Waste Prevention Roadmap that  sets out a series of actions to deliver  the reductions necessary to halve our  per capita food waste by 2030, meet  any other related targets, and promote  our transition to a circular economy.",National Food Waste Prevention Roadmap (2023 – 2025),Actively involved in food waste prevention efforts as part of the food supply chain.,Primary Producers,Producers,Producers 032,producers032,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277dd4,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 6,"Embed the Agri-Food Sector in the Circular, Regenerative Bioeconomy",MISSION 1 GOAL 6 ACTION 6,"In line with the commitment in  the Waste Action Plan, work with  stakeholders to develop a National  Food Waste Prevention Roadmap that  sets out a series of actions to deliver  the reductions necessary to halve our  per capita food waste by 2030, meet  any other related targets, and promote  our transition to a circular economy.",National Food Waste Prevention Roadmap (2023 – 2025),No relevant context found.,Retail and Other Distribution of Food,Sales and Retail,Sales and Retail 010,salesandretail010,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277dd5,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 6,"Embed the Agri-Food Sector in the Circular, Regenerative Bioeconomy",MISSION 1 GOAL 6 ACTION 6,"In line with the commitment in  the Waste Action Plan, work with  stakeholders to develop a National  Food Waste Prevention Roadmap that  sets out a series of actions to deliver  the reductions necessary to halve our  per capita food waste by 2030, meet  any other related targets, and promote  our transition to a circular economy.",National Food Waste Prevention Roadmap (2023 – 2025),Actively involved in setting and monitoring commitments for food waste reduction in line with the Sustainable Development Goals.,United Nations,International organisation,International organisation 019,internationalorganisation019,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277dd6,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 6,"Embed the Agri-Food Sector in the Circular, Regenerative Bioeconomy",MISSION 1 GOAL 6 ACTION 6,"In line with the commitment in  the Waste Action Plan, work with  stakeholders to develop a National  Food Waste Prevention Roadmap that  sets out a series of actions to deliver  the reductions necessary to halve our  per capita food waste by 2030, meet  any other related targets, and promote  our transition to a circular economy.",National Food Waste Prevention Roadmap (2023 – 2025),Actively involved in establishing and monitoring the National Food Waste Prevention Roadmap to meet commitments on food waste reduction.,European Union,International organisation,International organisation 008,internationalorganisation008,live,Food Vision Report,2025-06-26T20:27:53.963Z
